_id.Age,_id.BusinessTravel,_id.DailyRate,_id.Department,_id.DistanceFromHome,_id.Education,_id.EducationField,_id.EnvironmentSatisfaction,_id.Gender,_id.HourlyRate,_id.JobInvolvement,_id.JobLevel,_id.JobRole,_id.JobSatisfaction,_id.MaritalStatus,_id.MonthlyIncome,_id.MonthlyRate,_id.NumCompaniesWorked,_id.OverTime,_id.PercentSalaryHike,_id.PerformanceRating,_id.RelationshipSatisfaction,_id.StockOptionLevel,_id.TotalWorkingYears,_id.TrainingTimesLastYear,_id.WorkLifeBalance,_id.YearsAtCompany,_id.YearsInCurrentRole,_id.YearsSinceLastPromotion,_id.YearsWithCurrManager,target
32,1,542,2,0,3,4,3,1,51,2,1,7,2,2,616,878,3,1,3,0,3,0,5,4,2,0,0,0,0,1
20,2,19,2,1,1,2,3,1,2,2,2,7,1,2,934,1074,7,0,5,0,2,0,10,2,2,1,0,0,0,0
18,0,126,2,14,3,2,3,1,58,0,1,7,3,0,734,497,1,0,13,1,0,1,15,4,1,15,12,11,11,0
17,2,81,1,15,1,4,3,0,14,1,1,4,1,1,631,1350,0,1,0,0,3,0,4,2,2,3,2,0,2,0
11,2,774,1,1,2,1,2,1,46,2,0,6,1,1,251,160,0,0,12,1,3,1,6,3,2,5,4,0,4,0
21,2,844,1,0,3,3,2,0,66,2,0,2,2,0,102,766,7,0,3,0,2,3,7,1,2,3,2,1,2,0
5,2,715,1,5,2,1,2,1,33,3,0,2,0,1,23,76,1,1,10,1,2,2,1,2,2,0,0,0,0,1
24,2,321,1,6,3,3,1,0,48,3,1,6,1,1,155,211,6,1,5,0,3,0,18,2,2,1,0,0,0,0
17,2,694,1,0,2,3,1,1,0,1,0,6,2,2,302,1391,1,0,7,0,0,0,6,3,2,6,4,0,4,0
9,2,869,1,0,1,3,3,1,52,2,0,2,1,0,448,917,1,0,0,0,1,1,5,2,2,5,2,0,4,0
17,1,19,1,24,3,1,3,0,66,2,0,6,1,0,40,843,1,1,8,0,0,1,10,3,1,10,2,7,8,1
12,0,489,1,8,1,3,2,0,42,2,1,4,2,2,610,624,7,1,7,0,2,0,10,3,2,8,4,1,7,0
21,2,775,2,3,3,1,3,0,17,1,1,7,2,1,797,724,4,0,3,0,2,1,17,1,3,15,11,5,9,0
31,2,403,1,24,3,1,2,0,54,2,0,2,0,1,365,1162,1,0,3,0,3,1,10,3,1,9,6,1,4,0
18,0,845,2,7,3,1,0,1,46,1,2,7,0,2,949,706,1,0,4,0,1,0,10,1,2,10,7,0,9,0
18,2,146,1,1,2,1,3,0,66,2,0,6,2,1,200,569,4,0,2,0,1,1,6,3,2,2,2,2,2,0
28,2,563,0,0,1,1,3,0,14,2,0,1,0,2,390,1219,6,0,1,0,2,0,10,3,3,7,6,5,7,0
15,1,259,1,0,1,1,0,0,68,2,2,5,3,2,1182,749,1,1,1,0,2,0,15,1,2,15,14,8,12,0
27,2,522,2,8,2,2,3,1,44,2,2,7,0,0,1118,982,4,1,1,0,2,1,18,2,2,5,4,0,2,0
19,0,588,1,1,1,1,2,1,70,1,1,0,3,0,689,790,5,0,3,0,3,1,17,2,3,1,0,0,0,0
0,0,844,1,13,2,3,1,0,3,2,0,6,2,2,19,350,1,0,5,0,2,0,0,4,0,0,0,0,0,0
25,2,299,1,10,2,1,0,1,0,2,2,0,2,1,945,853,1,0,6,0,1,1,10,1,2,10,9,0,9,0
11,2,574,1,0,2,1,0,0,67,2,0,6,3,0,442,207,1,0,4,0,0,3,3,5,2,3,2,1,2,0
15,2,483,1,7,3,1,3,1,60,3,0,6,0,1,353,240,6,0,8,0,1,1,14,1,2,10,8,7,6,0
14,2,827,2,3,1,1,2,0,26,2,0,8,1,1,462,1092,2,0,0,0,0,1,6,5,2,4,3,1,2,0
11,2,364,1,14,2,1,2,1,30,2,0,6,3,2,143,1199,1,0,8,0,0,0,6,1,2,6,5,1,5,0
14,2,599,1,1,2,3,2,0,45,2,0,2,1,1,154,103,1,0,2,0,2,1,8,4,2,8,0,0,7,0
25,2,434,1,5,3,4,1,1,20,1,3,5,3,0,1240,26,4,1,3,0,2,1,21,3,1,1,0,0,0,0
19,2,155,2,15,3,2,3,1,36,1,1,7,2,0,843,1312,4,0,8,0,3,2,9,2,2,1,0,0,0,0
20,2,184,2,8,2,2,1,1,68,1,0,8,1,1,311,585,0,0,8,0,3,1,3,3,2,2,2,1,2,0
0,0,638,1,0,2,1,3,0,67,2,0,2,3,2,24,990,1,0,4,0,2,0,0,5,3,0,0,0,0,0
19,2,133,2,9,3,1,3,0,58,1,1,7,3,0,890,1294,2,1,3,0,2,3,8,5,2,1,0,0,0,0
5,2,199,2,6,2,1,2,1,69,2,0,8,3,0,113,1335,1,1,10,1,1,1,3,2,2,3,2,0,2,1
28,2,347,1,0,3,3,3,1,67,2,2,0,0,0,1033,604,7,0,5,0,2,1,17,3,2,4,2,0,3,0
9,1,122,1,9,1,1,3,1,2,2,2,4,0,0,1009,151,1,0,10,1,2,2,9,4,1,9,7,1,7,0
13,0,387,1,9,2,3,2,0,10,2,2,5,2,1,1136,1417,4,0,9,1,2,1,13,2,3,11,7,4,8,0
4,2,725,1,18,0,3,2,1,50,2,0,6,3,1,135,579,1,0,13,1,0,2,2,6,2,2,2,2,2,0
12,2,533,2,8,2,3,1,1,59,2,0,8,3,2,3,805,1,0,2,0,2,0,1,3,1,1,0,0,0,1
21,2,636,1,5,2,3,3,1,40,2,0,2,0,1,166,128,7,1,10,1,3,0,8,2,0,2,2,2,2,1
9,2,790,1,1,3,5,1,1,11,2,0,6,1,1,100,239,1,0,0,0,2,1,6,3,1,5,3,1,2,0
15,0,744,2,1,2,2,3,0,32,2,1,7,1,2,684,508,8,0,4,0,3,0,13,2,1,11,7,1,7,0
12,2,649,1,5,2,5,0,0,18,1,1,2,3,1,598,1259,0,0,1,0,0,1,10,6,2,9,2,6,7,0
1,2,196,2,20,2,4,3,1,7,1,0,8,1,2,72,460,1,1,2,0,1,0,1,3,3,1,0,0,0,1
20,1,676,1,2,3,4,2,1,14,2,0,6,2,1,291,45,3,0,5,0,0,1,8,2,2,2,2,2,2,0
26,2,334,1,3,2,3,3,1,20,2,1,0,1,2,802,177,9,0,1,0,3,0,10,2,1,5,2,2,3,0
7,2,792,2,9,3,1,2,1,27,2,1,7,3,2,655,1075,0,0,3,0,1,0,5,4,2,4,3,1,1,0
15,2,740,1,14,0,3,1,1,26,2,2,3,2,1,1194,1316,7,1,1,0,3,0,15,2,3,7,6,7,7,1
23,1,578,2,0,2,2,2,0,36,2,1,7,0,0,492,127,0,0,6,0,3,1,10,2,2,9,3,1,7,0
17,1,532,2,0,2,2,2,0,62,2,2,7,2,2,1008,410,1,0,3,0,0,0,10,3,3,10,7,0,8,0
20,0,773,2,1,1,1,3,1,9,1,1,7,3,1,703,1014,3,0,7,0,3,1,13,0,2,8,7,7,5,0
24,2,58,1,28,2,3,1,1,26,0,1,2,3,2,524,438,4,0,8,0,0,0,16,3,2,1,0,0,0,0
23,2,447,2,8,0,1,2,1,66,2,2,7,2,0,980,1110,3,1,2,0,2,1,12,2,2,9,7,0,7,0
28,2,367,2,8,1,3,2,1,34,1,2,7,3,2,1044,672,1,0,5,0,3,0,9,3,2,9,8,4,7,1
30,2,268,2,28,0,3,0,0,61,2,2,3,2,1,1161,1280,3,0,10,1,1,1,15,3,0,0,0,0,0,0
23,2,688,2,22,1,1,3,1,50,2,2,7,2,2,922,555,3,1,5,0,3,0,21,2,2,2,0,0,2,0
23,0,282,0,3,2,0,2,1,30,0,1,1,1,1,855,1083,6,0,8,0,1,1,10,4,2,3,2,1,2,0
32,1,488,2,0,3,1,1,1,64,2,1,7,2,0,894,708,7,0,1,0,3,2,12,3,2,6,3,0,1,1
11,2,559,1,2,3,3,1,1,63,1,2,5,2,1,1152,1127,1,0,7,0,2,0,10,2,2,10,2,0,7,0
24,2,524,1,0,1,1,3,0,13,1,1,4,3,1,812,110,9,1,2,0,3,1,8,4,2,4,3,0,2,0
15,2,77,1,6,2,3,2,1,19,2,2,5,2,1,1145,1377,0,0,0,0,3,0,14,3,3,13,9,3,7,0
1,1,320,2,0,0,5,2,0,70,0,0,8,0,2,136,1091,0,0,10,1,0,0,1,5,3,0,0,0,0,1
25,1,451,1,16,2,5,2,1,8,1,0,6,2,1,175,773,9,1,5,0,3,1,6,4,2,1,0,0,0,1
27,2,816,1,19,1,3,2,1,49,2,3,0,3,1,1184,318,0,1,3,0,1,0,21,2,2,20,7,4,10,0
15,2,22,1,1,2,1,2,1,60,2,0,6,3,2,189,500,0,0,3,0,0,0,4,2,3,3,1,0,2,0
19,0,600,1,24,4,3,1,0,42,2,1,6,2,1,564,1275,3,1,4,0,0,2,15,2,2,13,11,10,7,0
8,1,155,1,1,2,1,0,1,27,2,0,6,0,1,45,762,6,1,3,0,1,1,6,2,2,3,2,1,2,1
6,2,558,1,16,1,1,3,0,67,2,0,2,1,1,95,69,1,0,2,0,0,1,1,3,0,1,0,0,0,1
28,2,765,2,2,2,5,0,0,15,3,3,7,0,0,1173,334,2,0,1,0,3,1,25,5,2,19,17,2,8,0
20,2,672,1,28,0,3,1,1,40,2,1,0,0,1,887,542,7,1,8,0,1,0,17,2,2,1,0,0,0,1
33,2,665,1,6,3,3,1,1,4,1,1,4,2,1,819,692,2,0,6,0,2,0,10,2,2,1,0,0,0,0
16,2,46,1,7,4,1,1,0,2,2,1,4,0,0,680,117,3,0,3,0,2,1,7,3,2,0,0,0,0,0
6,2,234,1,23,2,3,3,1,19,2,0,2,1,2,418,259,8,0,11,1,3,0,6,2,2,4,3,1,2,0
9,2,258,2,1,1,3,0,0,59,3,1,7,2,2,863,1425,0,0,3,0,1,0,9,5,1,8,7,0,7,0
25,2,562,1,26,2,5,3,1,57,3,0,2,1,0,644,223,5,0,1,0,2,1,8,0,2,6,4,0,2,0
19,2,43,1,9,2,1,2,0,12,3,2,5,3,1,1200,769,1,1,14,1,0,1,16,2,2,16,11,6,8,0
15,2,683,1,0,3,4,2,1,70,1,0,6,0,2,282,67,3,1,0,0,1,0,6,1,2,3,2,0,2,0
13,2,382,2,6,2,2,3,1,43,2,1,7,3,0,947,300,4,0,1,0,3,3,13,3,2,7,7,1,7,0
3,0,502,2,8,1,3,0,1,9,2,0,8,3,2,221,37,1,0,13,1,2,0,3,3,1,3,2,2,2,0
32,2,768,1,27,2,1,3,0,13,2,3,5,0,1,1251,1177,4,1,0,0,1,0,25,2,2,3,2,1,2,0
23,2,137,0,0,2,0,3,1,29,1,4,3,2,1,1310,1004,1,0,1,0,1,1,22,3,2,22,7,2,10,0
12,2,738,1,27,1,3,3,0,34,2,1,6,3,1,789,577,1,0,2,0,3,2,11,2,2,10,8,1,9,0
4,2,99,1,10,2,3,0,0,13,2,0,6,1,1,105,1302,1,0,2,0,3,1,2,1,2,2,1,1,2,0
9,1,464,2,7,0,2,2,1,54,2,1,7,3,1,541,1282,0,0,8,0,1,1,5,3,2,4,2,1,1,0
11,1,450,1,0,3,1,1,1,46,0,0,6,3,0,258,968,1,0,7,0,3,1,10,5,2,10,7,2,8,0
19,2,83,2,5,3,3,2,1,68,2,1,7,3,1,864,1209,4,0,3,0,1,1,7,5,3,5,4,0,1,0
23,2,104,1,5,2,3,3,1,29,2,0,2,0,2,613,53,2,1,2,0,2,0,20,3,2,18,13,2,17,0
28,2,828,2,1,2,2,2,0,39,2,3,3,0,1,1256,1286,8,0,12,1,0,0,28,2,2,26,15,15,9,0
10,2,129,2,8,3,1,1,1,62,2,1,7,3,2,704,1081,1,0,5,0,3,0,7,1,2,7,5,0,7,0
21,2,262,1,17,1,1,0,1,2,2,1,4,2,2,578,650,0,0,0,0,0,0,9,6,2,8,7,1,7,0
0,0,118,1,4,1,1,1,1,43,2,0,6,3,2,1,660,1,0,4,0,3,0,0,2,2,0,0,0,0,0
17,2,412,2,9,2,3,3,1,25,1,2,7,0,1,1085,1128,9,0,6,0,2,0,15,3,2,13,12,6,0,1
34,1,499,1,24,3,3,2,0,51,1,3,4,3,1,1204,971,3,0,11,1,2,0,31,3,2,9,8,0,0,0
34,2,581,2,4,2,1,1,1,34,2,2,7,1,2,992,1129,9,1,8,0,2,0,10,2,1,8,7,7,7,1
13,1,44,1,23,0,5,3,0,0,2,1,4,3,2,702,269,2,0,9,1,3,0,9,3,1,5,4,1,4,0
13,1,441,2,19,2,1,2,1,37,3,0,8,3,1,278,1152,0,0,1,0,0,1,3,4,2,2,2,2,2,0
11,2,311,1,3,2,5,3,0,61,1,0,6,0,0,69,467,1,0,2,0,2,1,1,2,2,1,0,0,0,0
18,2,151,2,16,1,2,2,1,3,1,1,7,1,1,756,851,2,0,5,0,2,2,12,1,0,4,2,1,3,0
18,2,21,1,5,2,1,1,0,25,3,0,2,3,1,339,1153,3,0,1,0,1,0,5,3,2,1,0,0,0,0
6,2,460,1,16,1,4,3,1,64,1,0,2,1,1,73,411,1,0,10,1,3,1,1,2,2,1,0,0,0,0
19,2,215,1,0,3,1,1,0,35,2,1,4,1,1,858,781,6,0,1,0,1,1,8,2,1,6,5,4,3,0
16,2,14,1,1,3,3,2,0,56,1,0,6,0,2,547,322,1,0,0,0,2,0,6,3,2,6,5,1,3,0
3,2,279,1,4,0,3,2,1,67,2,0,6,3,2,350,1378,1,0,7,0,2,0,3,2,2,2,2,2,2,0
20,2,404,2,1,3,2,1,0,47,0,1,8,3,1,733,121,2,1,9,1,0,2,20,4,1,4,2,0,3,0
9,2,39,1,3,2,1,1,1,57,3,1,4,1,1,821,175,1,1,9,1,1,1,6,0,2,6,2,0,3,0
15,2,308,1,9,0,3,0,1,8,0,0,2,3,0,387,273,7,0,2,0,0,3,8,2,2,4,3,1,3,1
24,1,220,1,25,4,3,0,0,30,2,2,5,0,1,1169,1235,3,1,6,0,2,0,20,6,2,1,0,0,0,0
35,2,216,1,1,2,3,3,1,9,3,3,5,1,2,1238,1022,4,0,1,0,1,0,35,2,1,9,8,8,8,0
26,2,66,1,28,3,4,3,1,2,2,1,6,3,2,582,335,1,0,14,1,1,0,20,3,2,20,11,13,17,0
40,2,323,2,20,2,1,3,0,42,2,3,3,3,1,1278,562,4,1,2,0,2,1,29,2,1,1,0,0,0,0
22,2,146,1,0,3,1,1,1,58,2,0,2,1,1,161,276,3,0,11,1,2,1,7,3,2,4,2,0,3,0
0,0,94,1,7,0,3,2,1,50,2,0,2,2,2,31,668,1,0,1,0,3,0,0,0,2,0,0,0,0,1
8,2,353,1,6,2,4,2,1,70,3,0,2,0,2,414,1258,0,0,1,0,3,0,8,2,2,7,7,0,7,0
27,2,437,0,23,3,3,1,1,6,2,0,1,1,2,88,365,1,0,5,0,0,0,6,3,2,6,3,0,4,0
17,2,285,1,22,1,1,1,1,20,1,1,4,2,1,801,771,3,1,2,0,0,0,8,1,2,1,0,0,1,1
16,2,258,2,2,1,1,3,0,2,0,1,7,3,2,810,1349,5,0,1,0,0,0,6,3,2,2,2,2,2,0
29,2,296,2,13,2,3,2,0,48,2,1,7,2,1,591,1292,3,1,6,0,2,1,11,4,1,5,4,1,2,0
12,2,414,2,0,2,1,1,1,34,1,1,7,0,1,1051,186,1,0,0,0,3,1,10,4,2,10,8,6,7,1
12,2,91,1,6,2,3,1,1,18,1,0,6,1,1,76,189,1,0,1,0,1,1,6,3,1,6,4,1,1,0
22,0,362,1,8,3,4,2,1,51,2,1,2,2,0,467,1227,3,0,0,0,2,2,11,2,3,8,7,0,7,0
28,2,202,1,0,3,3,3,1,10,2,4,5,3,0,1334,1121,9,0,6,0,3,2,23,0,2,2,2,2,2,0
14,2,13,1,5,4,1,2,1,13,2,0,6,2,2,339,609,3,0,9,1,0,0,8,2,2,5,4,1,4,0
15,1,548,2,6,2,1,3,0,0,2,1,7,1,1,530,653,0,0,6,0,2,1,4,3,2,3,2,0,2,0
20,2,767,2,0,3,1,3,1,56,2,1,7,1,1,560,326,0,0,4,0,0,2,16,3,2,15,13,5,8,0
29,2,73,1,8,3,1,1,0,34,2,0,2,2,2,67,193,4,0,1,0,2,0,7,2,2,2,2,2,0,0
18,1,324,2,6,2,2,0,0,53,3,1,7,0,1,599,10,2,0,5,0,3,1,17,2,1,15,7,6,13,0
20,1,256,1,5,3,1,0,1,42,1,1,4,2,1,714,709,2,0,0,0,3,1,10,1,2,8,3,7,7,0
6,2,254,1,28,0,3,1,1,61,2,0,2,0,0,457,86,1,0,2,0,1,3,6,2,3,6,2,1,2,0
24,1,800,1,27,3,5,3,0,58,1,1,0,3,1,577,135,0,0,0,0,3,3,7,4,3,6,5,0,4,0
30,2,44,2,1,4,2,1,0,7,2,1,7,3,1,483,1012,2,0,3,0,0,1,14,2,2,9,7,6,7,0
15,2,33,1,3,3,3,2,0,17,1,0,6,1,1,224,642,6,0,10,1,3,0,7,3,2,3,2,1,1,0
24,1,525,1,18,2,3,2,1,27,3,0,6,2,0,266,1059,6,1,1,0,3,0,7,2,2,2,2,2,2,1
10,0,799,1,23,1,5,1,1,42,1,2,0,0,2,1005,603,1,0,1,0,0,0,10,2,1,10,7,1,9,1
4,1,800,1,3,0,5,2,1,69,1,0,2,2,2,454,414,5,0,5,0,2,0,4,3,2,2,2,1,2,1
7,2,27,2,2,0,4,2,1,68,2,1,7,0,1,507,712,1,1,7,0,3,0,5,3,2,5,3,0,3,0
14,0,552,2,25,3,2,2,1,70,2,1,7,3,1,566,582,0,0,7,0,0,0,4,2,2,3,2,2,2,0
20,1,880,1,1,1,1,3,1,12,2,0,2,3,1,26,586,1,1,12,1,2,1,1,3,2,1,0,0,0,0
18,2,751,1,26,2,3,2,1,64,2,1,0,2,1,701,841,6,0,2,0,1,2,17,3,1,7,7,7,7,0
25,0,785,1,6,2,3,3,1,7,3,0,6,3,0,61,182,4,0,3,0,3,3,7,3,3,5,4,2,2,0
27,0,95,1,22,1,1,3,1,12,2,1,2,0,1,423,696,1,1,4,0,2,1,9,2,2,9,8,0,8,0
12,1,6,1,4,2,3,1,0,30,2,0,2,1,2,170,1365,0,0,6,0,0,0,4,3,2,3,2,1,2,1
26,0,177,1,23,2,3,0,1,19,0,0,2,2,2,435,2,2,0,3,0,2,0,9,5,2,5,2,1,4,0
32,2,138,2,7,3,2,3,1,24,2,0,8,1,1,452,466,7,0,4,0,3,1,4,2,2,2,2,2,2,0
10,2,671,1,18,3,3,3,1,48,1,0,2,0,1,360,610,1,0,1,0,2,3,6,2,2,6,5,3,3,0
36,0,28,0,25,2,0,3,0,0,3,3,3,3,2,1264,683,2,1,1,0,2,0,23,3,2,5,3,4,4,0
8,2,603,1,1,1,3,3,1,2,3,1,4,3,1,746,65,1,0,1,0,1,0,8,2,2,8,7,1,3,0
5,2,352,1,8,0,3,1,1,7,2,0,2,0,1,189,131,1,0,3,0,3,1,5,2,3,4,3,0,2,0
22,2,300,2,21,1,2,2,1,38,1,1,7,2,1,847,241,2,1,1,0,0,2,8,6,2,6,4,1,0,1
17,1,239,1,3,3,1,2,1,57,2,1,6,2,2,518,28,1,1,0,0,1,0,9,3,2,9,6,1,1,0
0,2,454,2,9,2,3,3,0,39,1,0,8,2,2,8,448,1,0,1,0,0,0,0,2,2,0,0,0,0,0
10,2,411,2,25,2,1,2,1,18,1,1,7,0,1,615,1295,1,0,0,0,2,1,5,0,2,5,3,0,4,0
17,2,580,1,15,2,1,3,0,61,1,2,0,1,2,998,1109,1,0,8,0,3,0,11,3,0,11,8,3,3,0
16,2,549,2,0,2,5,3,1,34,1,2,7,2,1,923,598,1,1,3,0,3,0,10,3,2,10,9,8,6,0
15,1,754,1,6,1,1,3,1,6,2,1,0,2,0,805,924,1,0,9,1,2,3,9,2,2,9,7,2,8,0
38,0,366,1,0,3,1,2,1,27,2,1,0,2,0,840,1389,1,0,10,1,0,1,13,2,1,13,12,1,9,0
24,2,651,1,7,2,1,3,1,51,2,0,2,2,2,466,673,4,0,2,0,3,0,8,3,2,0,0,0,0,0
18,1,494,1,22,1,3,2,1,11,3,1,2,3,1,210,599,4,0,6,0,2,1,17,3,2,5,2,0,3,0
13,2,382,1,4,3,5,2,1,56,2,0,6,3,1,636,473,0,1,1,0,2,1,6,4,2,5,2,0,3,0
27,2,285,1,24,1,1,1,0,63,1,1,4,3,1,798,1276,0,0,2,0,3,2,10,2,1,9,8,3,8,0
41,2,28,1,2,2,1,2,1,40,1,0,6,3,1,88,374,3,0,6,0,0,1,7,6,2,1,0,0,0,0
3,2,567,1,2,1,3,3,1,70,1,0,6,2,2,369,501,1,0,6,0,0,0,3,4,3,3,2,1,0,0
10,2,355,1,0,1,1,0,0,37,0,0,6,1,2,97,100,7,1,2,0,3,0,10,4,2,7,7,3,7,1
5,2,296,1,11,1,4,3,1,48,2,0,2,3,2,230,675,1,0,2,0,2,0,5,6,3,5,2,1,4,0
31,2,880,1,6,3,1,2,1,5,2,2,0,1,0,1100,1089,3,0,3,0,1,2,29,3,2,8,7,0,7,0
14,2,259,1,0,2,1,3,1,32,1,0,2,2,2,437,439,0,1,3,0,3,0,4,2,0,3,2,1,2,1
19,2,804,1,0,2,1,3,0,12,2,0,6,3,2,70,792,1,0,1,0,1,0,17,3,2,17,12,5,7,0
5,2,758,1,25,0,1,2,1,53,2,0,6,3,0,312,810,1,0,1,0,2,2,4,2,1,4,2,0,2,0
33,2,427,0,4,2,1,2,1,54,2,3,3,1,0,1209,897,1,1,0,0,1,1,33,2,2,32,9,0,10,0
27,2,173,2,19,2,1,3,0,20,2,1,7,2,2,639,1239,8,0,4,0,2,0,8,3,2,5,3,0,1,0
